,solar_ghi,solar_pu,load_kw,load_pu
2023-01-06 07:00:00,551.96,0.55196,209.10221362238337,0.8364088544895335
2023-01-06 08:00:00,479.86,0.47986,220.59790819052586,0.8823916327621034
2023-01-06 09:00:00,405.06,0.40506,201.9791460753028,0.8079165843012112
2023-01-06 10:00:00,296.26,0.2962599999999999,188.1960194136032,0.7527840776544128
2023-01-06 11:00:00,225.9,0.2259,190.41137784883617,0.7616455113953446
2023-01-06 12:00:00,52.0,0.052,183.62617771764337,0.7345047108705735
2023-01-06 13:00:00,0.0,0.0,195.8415545838111,0.7833662183352444
2023-01-06 14:00:00,0.0,0.0,191.98345459459716,0.7679338183783887
2023-01-06 15:00:00,0.0,0.0,214.29960643010523,0.8571984257204209
2023-01-06 16:00:00,0.0,0.0,215.30048024598258,0.8612019209839303
2023-01-06 17:00:00,0.0,0.0,240.56763090276593,0.9622705236110637
2023-01-06 18:00:00,0.0,0.0,254.88110330421802,1.0195244132168721
2023-01-06 19:00:00,0.0,0.0,239.61481410139626,0.958459256405585
2023-01-06 20:00:00,0.0,0.0,236.3647596076248,0.9454590384304992
2023-01-06 21:00:00,0.0,0.0,220.34285652569457,0.8813714261027783
2023-01-06 22:00:00,0.0,0.0,172.85510059263265,0.6914204023705306
2023-01-06 23:00:00,0.0,0.0,161.10780315119382,0.6444312126047753
2023-01-07 00:00:00,0.0,0.0,146.55929676549056,0.5862371870619623
2023-01-07 01:00:00,0.0,0.0,146.69093723066385,0.5867637489226554
2023-01-07 02:00:00,0.0,0.0,130.0782957347315,0.520313182938926
2023-01-07 03:00:00,39.05,0.0390499999999999,129.57726032149435,0.5183090412859774
2023-01-07 04:00:00,132.85,0.13285,145.1316493937014,0.5805265975748056
2023-01-07 05:00:00,262.4,0.2623999999999999,154.28190803939913,0.6171276321575965
2023-01-07 06:00:00,306.5,0.3065,184.00295710207527,0.736011828408301
2023-01-07 07:00:00,426.11,0.42611,214.57868925698185,0.8583147570279274
2023-01-07 08:00:00,447.51,0.4475099999999999,215.91985167052906,0.8636794066821162
2023-01-07 09:00:00,374.01,0.37401,206.39352218296602,0.8255740887318641
2023-01-07 10:00:00,237.3,0.2373,199.25843483979207,0.7970337393591683
2023-01-07 11:00:00,167.75,0.16775,185.7138914918418,0.7428555659673671
2023-01-07 12:00:00,46.0,0.046,201.19464706686853,0.8047785882674741
2023-01-07 13:00:00,0.0,0.0,195.8429975254707,0.7833719901018829
2023-01-07 14:00:00,0.0,0.0,190.35217901678413,0.7614087160671366
2023-01-07 15:00:00,0.0,0.0,208.93932165180297,0.8357572866072119
2023-01-07 16:00:00,0.0,0.0,214.15190997863607,0.8566076399145442
2023-01-07 17:00:00,0.0,0.0,247.2225076224547,0.9888900304898188
2023-01-07 18:00:00,0.0,0.0,256.95157347404444,1.0278062938961778
2023-01-07 19:00:00,0.0,0.0,242.07590608988974,0.968303624359559
2023-01-07 20:00:00,0.0,0.0,240.78025677546594,0.9631210271018638
2023-01-07 21:00:00,0.0,0.0,214.97668556161898,0.8599067422464759
2023-01-07 22:00:00,0.0,0.0,187.43236095996696,0.7497294438398678
2023-01-07 23:00:00,0.0,0.0,171.3807578959237,0.6855230315836948
2023-01-08 00:00:00,0.0,0.0,143.52767130398277,0.5741106852159311
2023-01-08 01:00:00,0.0,0.0,137.47758301385505,0.5499103320554202
2023-01-08 02:00:00,0.0,0.0,132.16291342224685,0.5286516536889874
2023-01-08 03:00:00,49.05,0.0490499999999999,132.60513829020738,0.5304205531608295
2023-01-08 04:00:00,174.15,0.17415,141.53738974351538,0.5661495589740615
2023-01-08 05:00:00,338.96,0.33896,154.54691184889987,0.6181876473955995
2023-01-08 06:00:00,535.46,0.53546,184.1601447959801,0.7366405791839205
2023-01-08 07:00:00,632.81,0.63281,217.46309949421612,0.8698523979768645
2023-01-08 08:00:00,631.86,0.63186,220.07801135126743,0.8803120454050697
2023-01-08 09:00:00,535.66,0.5356599999999999,213.7212044629439,0.8548848178517755
2023-01-08 10:00:00,473.01,0.47301,195.91205900057227,0.7836482360022891
2023-01-08 11:00:00,314.01,0.31401,206.3210149995377,0.8252840599981508
2023-01-08 12:00:00,136.35,0.13635,193.75400408659004,0.7750160163463602
2023-01-08 13:00:00,0.0,0.0,187.8570546615023,0.7514282186460092
2023-01-08 14:00:00,0.0,0.0,191.07464501163332,0.7642985800465333
2023-01-08 15:00:00,0.0,0.0,207.8948344914591,0.8315793379658364
2023-01-08 16:00:00,0.0,0.0,218.6592232880449,0.8746368931521796
2023-01-08 17:00:00,0.0,0.0,246.78400296455254,0.9871360118582102
2023-01-08 18:00:00,0.0,0.0,252.83942574744128,1.0113577029897651
2023-01-08 19:00:00,0.0,0.0,246.56302652405876,0.986252106096235
2023-01-08 20:00:00,0.0,0.0,229.91923769158956,0.9196769507663582
2023-01-08 21:00:00,0.0,0.0,203.4109166518848,0.8136436666075392
2023-01-08 22:00:00,0.0,0.0,179.82091028759788,0.7192836411503916
2023-01-08 23:00:00,0.0,0.0,165.13839276594084,0.6605535710637633
2023-01-09 00:00:00,0.0,0.0,146.28456246478123,0.5851382498591249
2023-01-09 01:00:00,0.0,0.0,134.52556732772808,0.5381022693109123
2023-01-09 02:00:00,0.0,0.0,138.53908555510708,0.5541563422204283
2023-01-09 03:00:00,85.7,0.0857,139.81190427837302,0.5592476171134921
2023-01-09 04:00:00,270.91,0.27091,136.69685538279322,0.5467874215311729
2023-01-09 05:00:00,456.41,0.45641,153.42235063567315,0.6136894025426927
2023-01-09 06:00:00,600.56,0.60056,182.849252310676,0.731397009242704
2023-01-09 07:00:00,684.21,0.68421,205.64217821301628,0.8225687128520651
2023-01-09 08:00:00,697.61,0.6976100000000001,222.1467241620897,0.8885868966483588
2023-01-09 09:00:00,639.81,0.63981,208.3647071582094,0.8334588286328376
2023-01-09 10:00:00,516.56,0.5165599999999999,203.99830745905166,0.8159932298362066
2023-01-09 11:00:00,343.36,0.34336,196.3228123122094,0.7852912492488376
2023-01-09 12:00:00,149.0,0.149,181.73398379225745,0.7269359351690298
2023-01-09 13:00:00,0.0,0.0,187.37304976050928,0.7494921990420371
2023-01-09 14:00:00,0.0,0.0,200.590211603252,0.802360846413008
2023-01-09 15:00:00,0.0,0.0,208.08271570547325,0.832330862821893
2023-01-09 16:00:00,0.0,0.0,223.09028611783629,0.8923611444713452
2023-01-09 17:00:00,0.0,0.0,265.0,1.06
2023-01-09 18:00:00,0.0,0.0,253.425343064159,1.013701372256636
2023-01-09 19:00:00,0.0,0.0,253.81339384108358,1.0152535753643344
2023-01-09 20:00:00,0.0,0.0,240.72401058095923,0.962896042323837
2023-01-09 21:00:00,0.0,0.0,216.40834750783478,0.8656333900313391
2023-01-09 22:00:00,0.0,0.0,180.6083845321579,0.7224335381286316
2023-01-09 23:00:00,0.0,0.0,164.55381532295962,0.6582152612918385
2023-01-10 00:00:00,0.0,0.0,140.36304871277457,0.5614521948510983
2023-01-10 01:00:00,0.0,0.0,140.57908835955993,0.5623163534382397
2023-01-10 02:00:00,0.0,0.0,134.58781871302537,0.5383512748521014
2023-01-10 03:00:00,87.15,0.08715,137.99124483631795,0.5519649793452718
2023-01-10 04:00:00,274.86,0.27486,155.88795140004106,0.6235518056001642
2023-01-10 05:00:00,461.46,0.46146,141.2964088444495,0.565185635377798
2023-01-10 06:00:00,605.31,0.6053099999999999,186.6175611422471,0.7464702445689884
2023-01-10 07:00:00,687.06,0.6870599999999999,202.82370477286207,0.8112948190914483
2023-01-10 08:00:00,700.31,0.70031,217.16840880526343,0.8686736352210537
2023-01-10 09:00:00,642.56,0.6425599999999999,211.5337035818042,0.8461348143272167
2023-01-10 10:00:00,519.91,0.51991,197.88568011457278,0.7915427204582911
2023-01-10 11:00:00,346.36,0.34636,183.53353133242416,0.7341341253296967
2023-01-10 12:00:00,151.75,0.15175,185.7081777444402,0.7428327109777608
2023-01-10 13:00:00,16.05,0.01605,197.07758649360807,0.7883103459744323
2023-01-10 14:00:00,0.0,0.0,193.11780020969718,0.7724712008387887
2023-01-10 15:00:00,0.0,0.0,206.29875153749185,0.8251950061499674
2023-01-10 16:00:00,0.0,0.0,220.2734310394229,0.8810937241576916
2023-01-10 17:00:00,0.0,0.0,238.59039791436507,0.9543615916574603
2023-01-10 18:00:00,0.0,0.0,262.86366453595195,1.0514546581438078
2023-01-10 19:00:00,0.0,0.0,250.80351413390807,1.0032140565356322
2023-01-10 20:00:00,0.0,0.0,222.84914448005435,0.8913965779202174
2023-01-10 21:00:00,0.0,0.0,213.61872588861655,0.8544749035544662
2023-01-10 22:00:00,0.0,0.0,178.52928121138967,0.7141171248455587
2023-01-10 23:00:00,0.0,0.0,165.11460000877736,0.6604584000351095
2023-01-11 00:00:00,0.0,0.0,140.2448755694038,0.5609795022776152
2023-01-11 01:00:00,0.0,0.0,141.3115813511986,0.5652463254047945
2023-01-11 02:00:00,0.0,0.0,140.52992367388273,0.5621196946955309
2023-01-11 03:00:00,85.45,0.08545,142.69453116502072,0.5707781246600829
2023-01-11 04:00:00,271.71,0.27171,134.79822155766536,0.5391928862306614
2023-01-11 05:00:00,458.11,0.45811,150.49299258495432,0.6019719703398173
2023-01-11 06:00:00,601.96,0.60196,179.65032813303426,0.7186013125321371
2023-01-11 07:00:00,688.11,0.68811,208.5800246045577,0.8343200984182308
2023-01-11 08:00:00,701.76,0.7017599999999999,230.59272544168658,0.9223709017667463
2023-01-11 09:00:00,644.01,0.64401,207.42989026576572,0.8297195610630629
2023-01-11 10:00:00,521.11,0.52111,189.93469627398974,0.7597387850959589
2023-01-11 11:00:00,347.51,0.34751,195.50717168232865,0.7820286867293146
2023-01-11 12:00:00,152.8,0.1528,202.7329371820758,0.8109317487283032
2023-01-11 13:00:00,16.55,0.01655,199.19479156330686,0.7967791662532274
2023-01-11 14:00:00,0.0,0.0,188.38378020427592,0.7535351208171037
2023-01-11 15:00:00,0.0,0.0,202.09459556280248,0.80837838225121
2023-01-11 16:00:00,0.0,0.0,227.60146689511976,0.910405867580479
2023-01-11 17:00:00,0.0,0.0,238.2539832062873,0.9530159328251492
2023-01-11 18:00:00,0.0,0.0,252.6629165688774,1.0106516662755096
2023-01-11 19:00:00,0.0,0.0,251.647804320576,1.006591217282304
2023-01-11 20:00:00,0.0,0.0,229.4384171705315,0.9177536686821259
2023-01-11 21:00:00,0.0,0.0,212.14284786362919,0.8485713914545168
2023-01-11 22:00:00,0.0,0.0,163.05239595958557,0.6522095838383423
2023-01-11 23:00:00,0.0,0.0,153.85367415199426,0.615414696607977
2023-01-12 00:00:00,0.0,0.0,143.48459109164105,0.5739383643665642
2023-01-12 01:00:00,0.0,0.0,134.5133009082109,0.5380532036328436
2023-01-12 02:00:00,0.0,0.0,147.2944678235898,0.5891778712943592
2023-01-12 03:00:00,87.25,0.08725,128.9191517322362,0.5156766069289448
2023-01-12 04:00:00,276.31,0.27631,139.3597330798181,0.5574389323192724
2023-01-12 05:00:00,464.36,0.46436,153.28444346371654,0.6131377738548661
2023-01-12 06:00:00,609.26,0.60926,191.1476397343967,0.7645905589375869
2023-01-12 07:00:00,693.81,0.6938099999999999,203.88482709292336,0.8155393083716934
2023-01-12 08:00:00,707.11,0.70711,226.97898251292978,0.9079159300517191
2023-01-12 09:00:00,649.21,0.6492100000000001,205.06139836611752,0.82024559346447
2023-01-12 10:00:00,526.51,0.52651,191.6109480937123,0.7664437923748492
2023-01-12 11:00:00,353.06,0.35306,192.77262084557964,0.7710904833823186
2023-01-12 12:00:00,157.2,0.1571999999999999,191.19435817344083,0.7647774326937633
2023-01-12 13:00:00,17.75,0.01775,189.39869873704725,0.757594794948189
2023-01-12 14:00:00,0.0,0.0,197.91881250994012,0.7916752500397605
2023-01-12 15:00:00,0.0,0.0,202.68811841882945,0.8107524736753178
2023-01-12 16:00:00,0.0,0.0,220.6811040715075,0.8827244162860299
2023-01-12 17:00:00,0.0,0.0,246.47278404712628,0.9858911361885051
2023-01-12 18:00:00,0.0,0.0,259.5161008968721,1.0380644035874884
2023-01-12 19:00:00,0.0,0.0,239.57310700703889,0.9582924280281555
2023-01-12 20:00:00,0.0,0.0,247.7982002479376,0.9911928009917503
2023-01-12 21:00:00,0.0,0.0,200.787473202865,0.80314989281146
2023-01-12 22:00:00,0.0,0.0,181.5892894297865,0.726357157719146
2023-01-12 23:00:00,0.0,0.0,163.52990323890745,0.6541196129556298
2023-01-13 00:00:00,0.0,0.0,146.6859512064102,0.5867438048256408
2023-01-13 01:00:00,0.0,0.0,138.26380288107646,0.5530552115243058
2023-01-13 02:00:00,0.0,0.0,136.25126649785636,0.5450050659914255
2023-01-13 03:00:00,83.25,0.08325,134.541994392047,0.538167977568188
2023-01-13 04:00:00,267.26,0.26726,138.46381145833473,0.5538552458333389
2023-01-13 05:00:00,461.41,0.46141,157.59761258212615,0.6303904503285046
2023-01-13 06:00:00,605.66,0.60566,184.6420929157903,0.7385683716631612
2023-01-13 07:00:00,687.86,0.68786,208.34254242843608,0.8333701697137443
2023-01-13 08:00:00,703.11,0.70311,225.39759925259952,0.9015903970103981
2023-01-13 09:00:00,645.91,0.64591,206.84379712525964,0.8273751885010385
2023-01-13 10:00:00,523.26,0.52326,202.37717271303376,0.8095086908521351
2023-01-13 11:00:00,350.61,0.35061,193.77777305154166,0.7751110922061666
2023-01-13 12:00:00,155.65,0.15565,185.02602993446754,0.7401041197378702
2023-01-13 13:00:00,17.75,0.01775,189.63891375881818,0.7585556550352727
2023-01-13 14:00:00,0.0,0.0,201.9837616307396,0.8079350465229583
2023-01-13 15:00:00,0.0,0.0,208.6622215926008,0.8346488863704031
2023-01-13 16:00:00,0.0,0.0,219.8745904362151,0.8794983617448604
2023-01-13 17:00:00,0.0,0.0,243.2039642998527,0.9728158571994108
2023-01-13 18:00:00,0.0,0.0,257.66598937473054,1.0306639574989223
2023-01-13 19:00:00,0.0,0.0,243.450571666985,0.97380228666794
2023-01-13 20:00:00,0.0,0.0,238.28258428702023,0.9531303371480809
2023-01-13 21:00:00,0.0,0.0,211.28684408539664,0.8451473763415865
2023-01-13 22:00:00,0.0,0.0,181.19391278063668,0.7247756511225467
2023-01-13 23:00:00,0.0,0.0,166.59266111192315,0.6663706444476926
2023-01-14 00:00:00,0.0,0.0,149.95249809392817,0.5998099923757126
2023-01-14 01:00:00,0.0,0.0,146.88105781600382,0.5875242312640153
2023-01-14 02:00:00,0.0,0.0,145.33287284292598,0.5813314913717039
2023-01-14 03:00:00,83.3,0.0833,137.62602304979657,0.5505040921991863
2023-01-14 04:00:00,268.96,0.26896,146.0917178277698,0.5843668713110792
2023-01-14 05:00:00,456.26,0.45626,150.63839946043925,0.602553597841757
2023-01-14 06:00:00,601.71,0.6017100000000001,184.44499811493066,0.7377799924597226
2023-01-14 07:00:00,685.06,0.6850599999999999,211.7191416737939,0.8468765666951756
2023-01-14 08:00:00,700.21,0.70021,220.58197578995632,0.8823279031598252
2023-01-14 09:00:00,644.21,0.6442100000000001,208.57094215262146,0.8342837686104858
2023-01-14 10:00:00,522.36,0.52236,192.59067590059917,0.7703627036023967
2023-01-14 11:00:00,350.26,0.35026,202.55432365411275,0.810217294616451
2023-01-14 12:00:00,156.85,0.15685,183.96389571100178,0.7358555828440071
2023-01-14 13:00:00,18.5,0.0185,185.7148683232736,0.7428594732930944
2023-01-14 14:00:00,0.0,0.0,204.4486652410004,0.8177946609640017
2023-01-14 15:00:00,0.0,0.0,209.7499761637776,0.8389999046551104
2023-01-14 16:00:00,0.0,0.0,223.74471890231294,0.8949788756092517
2023-01-14 17:00:00,0.0,0.0,246.27007305558567,0.9850802922223427
2023-01-14 18:00:00,0.0,0.0,249.92651936291853,0.9997060774516741
2023-01-14 19:00:00,0.0,0.0,241.616473771085,0.96646589508434
2023-01-14 20:00:00,0.0,0.0,235.45482734916237,0.9418193093966495
2023-01-14 21:00:00,0.0,0.0,208.43702973092735,0.8337481189237094
2023-01-14 22:00:00,0.0,0.0,188.3507184005065,0.7534028736020261
2023-01-14 23:00:00,0.0,0.0,159.11765571098718,0.6364706228439487
2023-01-15 00:00:00,0.0,0.0,140.04701681924493,0.5601880672769797
2023-01-15 01:00:00,0.0,0.0,140.07168495008204,0.5602867398003282
2023-01-15 02:00:00,0.0,0.0,139.97758872565373,0.559910354902615
2023-01-15 03:00:00,81.05,0.08105,134.11765268317615,0.5364706107327046
2023-01-15 04:00:00,264.26,0.26426,137.0666776266014,0.5482667105064056
2023-01-15 05:00:00,451.01,0.4510099999999999,153.96212326895147,0.6158484930758059
2023-01-15 06:00:00,594.56,0.59456,183.96979942665234,0.7358791977066094
2023-01-15 07:00:00,679.26,0.67926,209.45834094777322,0.8378333637910929
2023-01-15 08:00:00,696.11,0.69611,217.17377016629007,0.8686950806651603
2023-01-15 09:00:00,641.86,0.64186,206.39229962414583,0.8255691984965834
2023-01-15 10:00:00,522.01,0.52201,188.81149395101608,0.7552459758040643
2023-01-15 11:00:00,350.36,0.35036,181.55521735374066,0.7262208694149627
2023-01-15 12:00:00,157.45,0.1574499999999999,185.68933467248536,0.7427573386899414
2023-01-15 13:00:00,19.05,0.01905,191.71931708972892,0.7668772683589157
2023-01-15 14:00:00,0.0,0.0,199.36544539358803,0.7974617815743521
2023-01-15 15:00:00,0.0,0.0,213.85213730169733,0.8554085492067893
2023-01-15 16:00:00,0.0,0.0,225.14595773921212,0.9005838309568485
2023-01-15 17:00:00,0.0,0.0,241.54036882021944,0.9661614752808778
2023-01-15 18:00:00,0.0,0.0,249.88590275258386,0.9995436110103354
2023-01-15 19:00:00,0.0,0.0,240.98482381217315,0.9639392952486926
2023-01-15 20:00:00,0.0,0.0,234.88892118404567,0.9395556847361827
2023-01-15 21:00:00,0.0,0.0,210.76804816647916,0.8430721926659166
2023-01-15 22:00:00,0.0,0.0,184.43631136202856,0.7377452454481143
2023-01-15 23:00:00,0.0,0.0,155.03661433868606,0.6201464573547443
2023-01-16 00:00:00,0.0,0.0,148.11607908544704,0.5924643163417882
